id,doi,title,display_name,publication_year,publication_date,language,type,type_crossref,cited_by_count,oa_status,open_access.oa_url,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.version,primary_location.license,primary_location.source.id,source_display_name,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,author_names,institution_names_str,is_retracted,is_paratext,ids.pmid
https://openalex.org/W4401124940,https://doi.org/10.3390/ma17153758,Turning Waste into Treasure: Invasive Plant Ambrosia trifida L Leaves as a High-Efficiency Inhibitor for Steel in Simulated Pickling Solutions,Turning Waste into Treasure: Invasive Plant Ambrosia trifida L Leaves as a High-Efficiency Inhibitor for Steel in Simulated Pickling Solutions,2024,2024-07-30,en,article,journal-article,2,gold,https://www.mdpi.com/1996-1944/17/15/3758/pdf?version=1722324911,True,https://doi.org/10.3390/ma17153758,https://www.mdpi.com/1996-1944/17/15/3758/pdf?version=1722324911,publishedVersion,,https://openalex.org/S18714766,Materials,17,15,3758,3758,"Baorong Hou, Fangxin Zou, Huiwen Tian, W. Li, Xin Sun, Yujie Qiang","Chinese Academy of Sciences, Henan Academy of Sciences, Hong Kong Polytechnic University, Institute of Oceanology, North China University of Water Resources and Electric Power, University of Science and Technology Beijing",False,False,https://pubmed.ncbi.nlm.nih.gov/39124422,
https://openalex.org/W4401200942,https://doi.org/10.1177/10963480241271084,"Advancing Employees’ Mental Health and Psychological Well-being Research in Hospitality and Tourism: Systematic Review, Critical Reflections, and Future Prospects","Advancing Employees’ Mental Health and Psychological Well-being Research in Hospitality and Tourism: Systematic Review, Critical Reflections, and Future Prospects",2024,2024-07-30,en,article,journal-article,2,closed,,False,https://doi.org/10.1177/10963480241271084,,,,https://openalex.org/S42678134,Journal of Hospitality & Tourism Research,,,,,"Antony King Fung Wong, Emmanuel Gamor, Mehmet Ali Köseoğlu, Seongseop Kim, Yunyao Liu","Hong Kong Polytechnic University, Koforidua Technical University, Metropolitan State University, Sichuan Tourism University",False,False,,
https://openalex.org/W4401107427,https://doi.org/10.1016/j.compbiomed.2024.108965,Contribution of ankle motion pattern during landing to reduce the knee-related injury risk,Contribution of ankle motion pattern during landing to reduce the knee-related injury risk,2024,2024-07-30,en,article,journal-article,9,closed,,False,https://doi.org/10.1016/j.compbiomed.2024.108965,,,,https://openalex.org/S44278595,Computers in Biology and Medicine,180,,108965,108965,"Datao Xu, Gusztáv Fekete, Huiyu Zhou, Julien S. Baker, Justin Fernandez, Meizi Wang, Teo-Ee Chon, Xin Ma, Yaodong Gu","Fudan University, Hong Kong Baptist University, Hong Kong Polytechnic University, Huashan Hospital, Nanyang Technological University, Ningbo University, Széchenyi István University, University of Auckland",False,False,https://pubmed.ncbi.nlm.nih.gov/39084051,
https://openalex.org/W4401143426,https://doi.org/10.1137/23m1601195,Solving Poisson Problems in Polygonal Domains with Singularity Enriched Physics Informed Neural Networks,Solving Poisson Problems in Polygonal Domains with Singularity Enriched Physics Informed Neural Networks,2024,2024-07-30,en,article,journal-article,3,green,https://discovery.ucl.ac.uk/10195484/1/23m1601195.pdf,False,https://doi.org/10.1137/23m1601195,,,,https://openalex.org/S165512578,SIAM Journal on Scientific Computing,46,4,C369,C398,"Bangti Jin, Tianhao Hu, Zhi Zhou","Chinese University of Hong Kong, Hong Kong Polytechnic University",False,False,,
https://openalex.org/W4401113489,https://doi.org/10.1007/s44217-024-00211-w,"Top-ranked U.S. and U.K.’s universities’ first responses to GenAI: key themes, emotions, and pedagogical implications for teaching and learning","Top-ranked U.S. and U.K.’s universities’ first responses to GenAI: key themes, emotions, and pedagogical implications for teaching and learning",2024,2024-07-30,en,article,journal-article,2,diamond,https://link.springer.com/content/pdf/10.1007/s44217-024-00211-w.pdf,True,https://doi.org/10.1007/s44217-024-00211-w,https://link.springer.com/content/pdf/10.1007/s44217-024-00211-w.pdf,publishedVersion,cc-by,https://openalex.org/S4387280196,Discover Education,3,1,,,"Cindy Sing Bik Ngai, Rita Gill Singh","Hong Kong Baptist University, Hong Kong Polytechnic University",False,False,,
https://openalex.org/W4401148441,https://doi.org/10.1016/j.canlet.2024.217145,Sulforaphane suppresses bladder cancer metastasis via blocking actin nucleation-mediated pseudopodia formation,Sulforaphane suppresses bladder cancer metastasis via blocking actin nucleation-mediated pseudopodia formation,2024,2024-07-30,en,article,journal-article,2,closed,,False,https://doi.org/10.1016/j.canlet.2024.217145,,,,https://openalex.org/S106234763,Cancer Letters,601,,217145,217145,"Annamaria Gal, Bon Seok Koo, Jae Won Chang, Jiaxin Wang, Kailin Liang, Lei Huang, Lihua Liu, Sicong Zheng, Xinyi Wang, Yea Eun Kang, Yujuan Shan","Chungnam National University, Hong Kong Polytechnic University, University of Brighton, Wenzhou Medical University",False,False,https://pubmed.ncbi.nlm.nih.gov/39084455,
https://openalex.org/W4401115222,https://doi.org/10.1016/j.tws.2024.112282,"Experimental, numerical, and analytical studies of asymmetric bolted square hollow section splices in bending","Experimental, numerical, and analytical studies of asymmetric bolted square hollow section splices in bending",2024,2024-07-30,en,article,journal-article,0,hybrid,https://doi.org/10.1016/j.tws.2024.112282,True,https://doi.org/10.1016/j.tws.2024.112282,,publishedVersion,cc-by,https://openalex.org/S205118121,Thin-Walled Structures,204,,112282,112282,"Luís Simões da Silva, Milan Veljković, Rui Yan","Delft University of Technology, Hong Kong Polytechnic University, University of Coimbra",False,False,,
https://openalex.org/W4401116439,https://doi.org/10.1016/j.matdes.2024.113220,Fabrication of the Cu/AgCuTi/Nb composite for superconducting radio-frequency material under extreme service conditions based on electroplating additive manufacturing,Fabrication of the Cu/AgCuTi/Nb composite for superconducting radio-frequency material under extreme service conditions based on electroplating additive manufacturing,2024,2024-07-30,en,article,journal-article,0,gold,https://doi.org/10.1016/j.matdes.2024.113220,True,https://doi.org/10.1016/j.matdes.2024.113220,,publishedVersion,cc-by-nc-nd,https://openalex.org/S8792693,Materials & Design,244,,113220,113220,"Andong Wu, Feng Qiu, Guangze Jiang, Haidong Li, Hangxu Li, Jianpeng Li, Junhui Zhang, Li Wang, Lu Li, Sansan Ao, Shenghu Zhang, Shichun Huang, Shuai Wu, Suet To, Tao Liu, Teng Tan, Xiaogan Li, Yang Ye, Yuan He, Zhijun Wang, Ziqin Yang","Chinese Academy of Sciences, Collaborative Innovation Center of Advanced Microstructures, Dalian University, Dalian University of Technology, Hong Kong Polytechnic University, Institute of Modern Physics, Ji Hua Laboratory, Nanjing University, Shenzhen Polytechnic, Tianjin University, University of Chinese Academy of Sciences, Wuhan University",False,False,,
https://openalex.org/W4401143026,https://doi.org/10.1137/23m1578401,Optimal \(\boldsymbol{L}^{\boldsymbol{2}}\) Error Analysis of a Loosely Coupled Finite Element Scheme for Thin-Structure Interactions,Optimal \(\boldsymbol{L}^{\boldsymbol{2}}\) Error Analysis of a Loosely Coupled Finite Element Scheme for Thin-Structure Interactions,2024,2024-07-30,en,article,journal-article,0,closed,,False,https://doi.org/10.1137/23m1578401,,,,https://openalex.org/S203348814,SIAM Journal on Numerical Analysis,62,4,1782,1813,"Buyang Li, Weiwei Sun, Wenshan Yu, Yupei Xie","Beijing Normal University, Beijing Normal University - Hong Kong Baptist University United International College, Hong Kong Baptist University, Hong Kong Polytechnic University",False,False,,
https://openalex.org/W4401148607,https://doi.org/10.1016/j.tca.2024.179834,Exploration on the synergistic effect of antioxidants for coal-to-liquid base oil: from the perspective of oxidation resistance and thermal stability,Exploration on the synergistic effect of antioxidants for coal-to-liquid base oil: from the perspective of oxidation resistance and thermal stability,2024,2024-07-30,en,article,journal-article,0,closed,,False,https://doi.org/10.1016/j.tca.2024.179834,,,,https://openalex.org/S160957154,Thermochimica Acta,740,,179834,179834,"Junyi Liu, Renming Pan, Xia Zhou, Zhihao An, Ziheng Liu","Hong Kong Polytechnic University, Nanjing University of Science and Technology",False,False,,
https://openalex.org/W4401147997,https://doi.org/10.1016/j.cie.2024.110423,Optimal strategies for carbon emissions policies in competitive closed-loop supply chains: A comparative analysis of carbon tax and cap-and-trade policies,Optimal strategies for carbon emissions policies in competitive closed-loop supply chains: A comparative analysis of carbon tax and cap-and-trade policies,2024,2024-07-30,en,article,journal-article,10,hybrid,https://doi.org/10.1016/j.cie.2024.110423,True,https://doi.org/10.1016/j.cie.2024.110423,,publishedVersion,cc-by-nc,https://openalex.org/S196821226,Computers & Industrial Engineering,195,,110423,110423,"Chuan Pang, Huajun Tang, Pengfei He, Senyu Xu, T.C.E. Cheng, Yuxin Huang","Hong Kong Polytechnic University, Macau University of Science and Technology, Shenzhen Polytechnic",False,False,,
https://openalex.org/W4401113435,https://doi.org/10.1109/jestie.2024.3434350,Cyber Vulnerabilities of Energy Systems,Cyber Vulnerabilities of Energy Systems,2024,2024-07-30,en,article,journal-article,1,closed,,False,https://doi.org/10.1109/jestie.2024.3434350,,,,https://openalex.org/S4210175929,IEEE Journal of Emerging and Selected Topics in Industrial Electronics,5,4,1455,1469,"Chenghong Gu, Chenye Wu, Da Xie, Ignacio Hernando‐Gil, Paul Jen‐Hwa Hu, Pengfei Zhao, Shuangqi Li, Tianyi Luo, Xiaohe Yan, Xinlei Chen, Zhaoyu Wang, Zhidong Cao, Zikang Wang","Chinese Academy of Sciences, Chinese University of Hong Kong, Shenzhen, Hong Kong Polytechnic University, Iowa State University, North China Electric Power University, Shandong Institute of Automation, Shanghai Jiao Tong University, Tsinghua–Berkeley Shenzhen Institute, University of Bath, University of Utah, Université de Bordeaux, École Supérieure des Technologies Industrielles Avancées",False,False,,
https://openalex.org/W4401153438,https://doi.org/10.1177/10963480241271168,EXPRESS: Digital Economy and Regional Tourism Development: Mediating Role of Information Search from Spatial Spillover Perspective,EXPRESS: Digital Economy and Regional Tourism Development: Mediating Role of Information Search from Spatial Spillover Perspective,2024,2024-07-30,en,article,journal-article,1,closed,,False,https://doi.org/10.1177/10963480241271168,,,,https://openalex.org/S42678134,Journal of Hospitality & Tourism Research,,,,,"Anyu Liu, Yong Yang, Yoo Ri Kim, Zhen Liu","East China Normal University, Hong Kong Polytechnic University, Shanghai Normal University, University of Central Florida",False,False,,
https://openalex.org/W4401342497,https://doi.org/10.3923/tasr.2024.170.179,Roadside Vehicle Particulate Vertical Dispersion Model for Friction Course Materials: A Case of Hong Kong,Roadside Vehicle Particulate Vertical Dispersion Model for Friction Course Materials: A Case of Hong Kong,2024,2024-07-30,en,article,journal-article,0,gold,https://tasr.scione.com/cms/pdf.php?artid=154,True,https://doi.org/10.3923/tasr.2024.170.179,https://tasr.scione.com/cms/pdf.php?artid=154,publishedVersion,,https://openalex.org/S169042182,Trends in Applied Sciences Research,19,1,170,179,"Chun-Kit Wilson Kwan, Ka Lai Yee, Kai Long Mak, Wai-Keung Anthony Loh","Hong Kong Polytechnic University, University of Kent",False,False,,
https://openalex.org/W4401107975,https://doi.org/10.1021/acsanm.4c02894,"Effect of the Calcination Temperature on the Morphology, Structure, and Electrochemical Properties of Na<sub>0.67</sub>Ni<sub>0.11</sub>Cu<sub>0.11</sub>Fe<sub>0.3</sub>Mn<sub>0.48</sub>O<sub>2</sub> Nanoparticles as Cathode Material for Na Batteries","Effect of the Calcination Temperature on the Morphology, Structure, and Electrochemical Properties of Na<sub>0.67</sub>Ni<sub>0.11</sub>Cu<sub>0.11</sub>Fe<sub>0.3</sub>Mn<sub>0.48</sub>O<sub>2</sub> Nanoparticles as Cathode Material for Na Batteries",2024,2024-07-30,en,article,journal-article,5,closed,,False,https://doi.org/10.1021/acsanm.4c02894,,,,https://openalex.org/S4210191493,ACS Applied Nano Materials,7,15,17768,17775,"Bin Shen, Husheng Wu, Liang Yong, Mulan Qin, Qiang Liu, Wanmin Liu, Weigang Wang, Zexun Tang","Hong Kong Polytechnic University, Hunan Institute of Engineering",False,False,,
https://openalex.org/W4401122740,https://doi.org/10.3390/nu16152470,"Longitudinal Associations between Healthy Eating Habits, Resilience, Insomnia, and Internet Addiction in Chinese College Students: A Cross-Lagged Panel Analysis","Longitudinal Associations between Healthy Eating Habits, Resilience, Insomnia, and Internet Addiction in Chinese College Students: A Cross-Lagged Panel Analysis",2024,2024-07-30,en,article,journal-article,3,gold,https://www.mdpi.com/2072-6643/16/15/2470/pdf?version=1722329575,True,https://doi.org/10.3390/nu16152470,https://www.mdpi.com/2072-6643/16/15/2470/pdf?version=1722329575,publishedVersion,,https://openalex.org/S110785341,Nutrients,16,15,2470,2470,"Jialin Xiao, Kaiji Zhou, Kaixin Liang, Liqing Yao, Liuyue Huang, Sitong Chen, Xinli Chi","Hong Kong Polytechnic University, Macau University of Science and Technology, Shenzhen University, Sun Yat-sen University, University of Macau, Victoria University",False,False,https://pubmed.ncbi.nlm.nih.gov/39125349,
https://openalex.org/W4401116403,https://doi.org/10.1016/j.jece.2024.113710,"Upcycling Potential of Hazardous Tannery Sludge to Value-Added Products: Process modelling, Simulation, and 3E Analysis","Upcycling Potential of Hazardous Tannery Sludge to Value-Added Products: Process modelling, Simulation, and 3E Analysis",2024,2024-07-30,en,article,journal-article,2,closed,,False,https://doi.org/10.1016/j.jece.2024.113710,,,,https://openalex.org/S2764859491,Journal of environmental chemical engineering,12,5,113710,113710,"Chang He, Jingzheng Ren, Md. Abdul Moktadir, Tao Shi, Yousaf Ayub","Chongqing University, Hong Kong Polytechnic University, Sun Yat-sen University",False,False,,
https://openalex.org/W4401118213,https://doi.org/10.1080/02331934.2024.2385643,Stability criteria and calculus rules via conic contingent coderivatives in Banach spaces,Stability criteria and calculus rules via conic contingent coderivatives in Banach spaces,2024,2024-07-30,en,article,journal-article,1,green,http://arxiv.org/pdf/2401.04907,False,https://doi.org/10.1080/02331934.2024.2385643,,,,https://openalex.org/S158016561,Optimization,,,1,34,"Boris S. Mordukhovich, Pengcheng Wu, Xiaoqi Yang","Hong Kong Polytechnic University, Wayne State University",False,False,,
https://openalex.org/W4401109815,https://doi.org/10.1109/jestpe.2024.3435755,A Distributed Event-Triggered Fixed-Time Secondary Control for DC Microgrids Without Continuous Signal Transmission,A Distributed Event-Triggered Fixed-Time Secondary Control for DC Microgrids Without Continuous Signal Transmission,2024,2024-07-30,en,article,journal-article,0,closed,,False,https://doi.org/10.1109/jestpe.2024.3435755,,,,https://openalex.org/S2764857692,IEEE Journal of Emerging and Selected Topics in Power Electronics,12,5,5123,5138,"Junwei Chai, Minghao Wang, Zhao Xu","City University of Macau, Hong Kong Polytechnic University, University of Macau",False,False,,
https://openalex.org/W4401200920,https://doi.org/10.1177/10963480241271307,The Heterogeneity of Hotel Demand Curves Across Consumers and Contexts,The Heterogeneity of Hotel Demand Curves Across Consumers and Contexts,2024,2024-07-30,en,article,journal-article,0,hybrid,https://journals.sagepub.com/doi/pdf/10.1177/10963480241271307,True,https://doi.org/10.1177/10963480241271307,https://journals.sagepub.com/doi/pdf/10.1177/10963480241271307,publishedVersion,cc-by-nc,https://openalex.org/S42678134,Journal of Hospitality & Tourism Research,,,,,"Gabrielle Lin, Haiyan Song, Jason Li Chen","Hong Kong Polytechnic University, University of Essex, University of Surrey",False,False,,
https://openalex.org/W4401259806,https://doi.org/10.1163/22879811-bja10070,Matteo Ripa (1682–1746) and the Sino-European Cultural Contacts during the Kangxi Reign,Matteo Ripa (1682–1746) and the Sino-European Cultural Contacts during the Kangxi Reign,2024,2024-07-29,en,article,journal-article,0,closed,,False,https://doi.org/10.1163/22879811-bja10070,,,,https://openalex.org/S4210200074,The Asian review of World Histories,12,2,221,235,Qi Han,Hong Kong Polytechnic University,False,False,,
https://openalex.org/W4401129912,https://doi.org/10.20944/preprints202407.2255.v1,High-Precision Roundness Measuring System for Tungsten Ball Tips with Sub-100-µm Diameter,High-Precision Roundness Measuring System for Tungsten Ball Tips with Sub-100-µm Diameter,2024,2024-07-29,en,preprint,posted-content,0,green,https://doi.org/10.20944/preprints202407.2255.v1,True,https://doi.org/10.20944/preprints202407.2255.v1,,submittedVersion,,,,,,,,"Chuan Zu, Kuang‐Chao Fan, Ruijun Li, Wenkai Zhao, Yunlong Liu, Zhenying Cheng","Hefei University of Technology, Hong Kong Polytechnic University, National Taiwan University",False,False,,
https://openalex.org/W4401077908,https://doi.org/10.4018/jgim.349929,Digital Green Shipping Innovation,Digital Green Shipping Innovation,2024,2024-07-29,en,article,journal-article,2,gold,https://www.igi-global.com/ViewTitle.aspx?TitleId=349929&isxn=9798369324523,True,https://doi.org/10.4018/jgim.349929,https://www.igi-global.com/ViewTitle.aspx?TitleId=349929&isxn=9798369324523,publishedVersion,,https://openalex.org/S83591844,Journal of Global Information Management,32,1,1,28,"Kee‐hung Lai, Yuemei Xue","Hong Kong Polytechnic University, Ocean University of China",False,False,,
https://openalex.org/W4401079259,https://doi.org/10.1061/jcemd4.coeng-14877,Layout Optimization for Stormwater Harvesting Facilities in Coal Ports Considering Stochasticity of Underlying Surface Types,Layout Optimization for Stormwater Harvesting Facilities in Coal Ports Considering Stochasticity of Underlying Surface Types,2024,2024-07-29,en,article,journal-article,2,closed,,False,https://doi.org/10.1061/jcemd4.coeng-14877,,,,https://openalex.org/S2764777209,Journal of Construction Engineering and Management,150,10,,,"Bing Yu, Jiaqi Guo, Qi Tian, Wenyuan Wang, Yun Peng, Zhen Cao","Dalian University of Technology, Hong Kong Polytechnic University",False,False,,
https://openalex.org/W4401081970,https://doi.org/10.1002/adfm.202406239,Device‐Level in‐Sensor Olfactory Perception System Based on Array of PCBM‐MAPbI<sub>3</sub> Heterostructure Transistors,Device‐Level in‐Sensor Olfactory Perception System Based on Array of PCBM‐MAPbI<sub>3</sub> Heterostructure Transistors,2024,2024-07-29,en,article,journal-article,2,hybrid,https://doi.org/10.1002/adfm.202406239,True,https://doi.org/10.1002/adfm.202406239,,publishedVersion,cc-by,https://openalex.org/S135204980,Advanced Functional Materials,,,,,"Guanglong Ding, Guangxiong Duan, Jiahui Hu, Su‐Ting Han, Ye Zhou, Yongbiao Zhai, Ziyu Lv","Hong Kong Polytechnic University, Shenzhen University",False,False,,
https://openalex.org/W4401098236,https://doi.org/10.1061/jccof2.cceng-4628,Performance of UHP-SWSSC-Filled CFRP and GFRP Tubes under Combined Sustained Load and Seawater Exposure,Performance of UHP-SWSSC-Filled CFRP and GFRP Tubes under Combined Sustained Load and Seawater Exposure,2024,2024-07-29,en,article,journal-article,0,closed,,False,https://doi.org/10.1061/jccof2.cceng-4628,,,,https://openalex.org/S33209994,Journal of Composites for Construction,28,5,,,"Ehab Hamed, Shameer Saleh, Xiao‐Ling Zhao","Hong Kong Polytechnic University, UNSW Sydney",False,False,,
https://openalex.org/W4401098598,https://doi.org/10.1088/1742-5468/ad6136,An experimental study on the impact of motivation and gender on pedestrian movement characteristics in a bottleneck flow,An experimental study on the impact of motivation and gender on pedestrian movement characteristics in a bottleneck flow,2024,2024-07-29,en,article,journal-article,0,hybrid,https://iopscience.iop.org/article/10.1088/1742-5468/ad6136/pdf,True,https://doi.org/10.1088/1742-5468/ad6136,https://iopscience.iop.org/article/10.1088/1742-5468/ad6136/pdf,publishedVersion,other-oa,https://openalex.org/S167943036,Journal of Statistical Mechanics Theory and Experiment,2024,7,073405,073405,"Hongliu Li, Jacqueline T.Y. Lo, Jun Zhang, Weiguo Song, Xudong Li","Hong Kong Polytechnic University, University of Science and Technology of China",False,False,,
https://openalex.org/W4401116620,https://doi.org/10.3390/photonics11080707,Human Vital Signs Signal Monitoring and Repairment with an Optical Fiber Sensor Based on Deep Learning,Human Vital Signs Signal Monitoring and Repairment with an Optical Fiber Sensor Based on Deep Learning,2024,2024-07-29,en,article,journal-article,0,gold,https://www.mdpi.com/2304-6732/11/8/707/pdf?version=1722407786,True,https://doi.org/10.3390/photonics11080707,https://www.mdpi.com/2304-6732/11/8/707/pdf?version=1722407786,publishedVersion,cc-by,https://openalex.org/S2738274844,Photonics,11,8,707,707,"Changyuan Yu, Haochun Gao, Jing Zhou, Qing Wang","Hong Kong Polytechnic University, Shenzhen Polytechnic",False,False,,
https://openalex.org/W4401070583,https://doi.org/10.1109/tsg.2024.3435069,A Heuristic-Search-Based Topology Identification and Parameter Estimation Method in Low Voltage Distribution Grids With Low Observability,A Heuristic-Search-Based Topology Identification and Parameter Estimation Method in Low Voltage Distribution Grids With Low Observability,2024,2024-07-29,en,article,journal-article,1,closed,,False,https://doi.org/10.1109/tsg.2024.3435069,,,,https://openalex.org/S59604973,IEEE Transactions on Smart Grid,15,6,5826,5839,"Nan Feng, Yaping Du, Yuxuan Ding",Hong Kong Polytechnic University,False,False,,
https://openalex.org/W4401103733,https://doi.org/10.1016/j.aei.2024.102742,A behavioral conditional diffusion probabilistic model for human motion modeling in multi-action mixed human-robot collaboration,A behavioral conditional diffusion probabilistic model for human motion modeling in multi-action mixed human-robot collaboration,2024,2024-07-29,en,article,journal-article,0,closed,,False,https://doi.org/10.1016/j.aei.2024.102742,,,,https://openalex.org/S112141509,Advanced Engineering Informatics,62,,102742,102742,"Hongquan Gui, Ming Li, Zhaolin Yuan",Hong Kong Polytechnic University,False,False,,
https://openalex.org/W4402897066,https://doi.org/10.1109/iset61814.2024.00047,Exploring the User Experience of Geo-Spatial Tech: CAVE Immersive Augmented Reality Learning in the Geo-Project 1941 Battle of Hong Kong,Exploring the User Experience of Geo-Spatial Tech: CAVE Immersive Augmented Reality Learning in the Geo-Project 1941 Battle of Hong Kong,2024,2024-07-29,en,article,proceedings-article,0,closed,,False,https://doi.org/10.1109/iset61814.2024.00047,,,,,,,,203,208,"Chi-Man Kwong, Lee-Yee Rene Kwan, Wai-lok Wallace Lai, Yuet-Ching Jeanne Lam","Hong Kong Baptist University, Hong Kong Polytechnic University",False,False,,
https://openalex.org/W4401098047,https://doi.org/10.1061/jccof2.cceng-4657,Mechanical Behavior of BFRP Cable Rock Bolts: Experimental and Analytical Study,Mechanical Behavior of BFRP Cable Rock Bolts: Experimental and Analytical Study,2024,2024-07-29,en,article,journal-article,2,closed,,False,https://doi.org/10.1061/jccof2.cceng-4657,,,,https://openalex.org/S33209994,Journal of Composites for Construction,28,5,,,"Lang Liu, Lining Ding, WU Zhi-shen, Weihong Wu, Xin Wang, Zheqi Peng, Zhongguo Zhu","Guangzhou Automobile Group (China), Hong Kong Polytechnic University, Nanjing Forestry University, Southeast University",False,False,,
https://openalex.org/W4401177106,https://doi.org/10.1063/5.0220504,Accurate recognition of light beams carrying orbital angular momentum through scattering media using ghost diffraction,Accurate recognition of light beams carrying orbital angular momentum through scattering media using ghost diffraction,2024,2024-07-29,en,article,journal-article,2,closed,,False,https://doi.org/10.1063/5.0220504,,,,https://openalex.org/S105243760,Applied Physics Letters,125,5,,,"Wen Chen, Yonggui Cao",Hong Kong Polytechnic University,False,False,,
https://openalex.org/W4401078299,https://doi.org/10.1186/s40359-024-01913-4,Correction: Reactions of adolescent cyber bystanders toward different victims of cyberbullying: the role of parental rearing behaviors,Correction: Reactions of adolescent cyber bystanders toward different victims of cyberbullying: the role of parental rearing behaviors,2024,2024-07-29,en,erratum,journal-article,0,gold,https://doi.org/10.1186/s40359-024-01913-4,True,https://doi.org/10.1186/s40359-024-01913-4,,publishedVersion,cc-by,https://openalex.org/S2764871139,BMC Psychology,12,1,,,Qiqi Chen,Hong Kong Polytechnic University,False,False,https://pubmed.ncbi.nlm.nih.gov/39075615,
https://openalex.org/W4401365559,https://doi.org/10.4103/nrr.nrr-d-23-01942,Gamma-type immunoglobulin enhances phagocytosis of amyloid-beta fibrils by microglia,Gamma-type immunoglobulin enhances phagocytosis of amyloid-beta fibrils by microglia,2024,2024-07-29,en,article,journal-article,0,gold,https://doi.org/10.4103/nrr.nrr-d-23-01942,True,https://doi.org/10.4103/nrr.nrr-d-23-01942,,publishedVersion,cc-by-nc-sa,https://openalex.org/S80372421,Neural Regeneration Research,,,,,"Bing Song, Ruibing Sun, Shoujun Yu, Simon Ming‐Yuen Lee, Tian Zhou, Weiming Tian, Xiaoyan Du, Yiming Zheng, Yue Zhong, Yuxiao Lai, Zhen Xu, Zhenwei Zhang, Zhitong Chen","China Medical University, Chinese Academy of Sciences, First Hospital of China Medical University, Hong Kong Polytechnic University, Shenzhen Institutes of Advanced Technology, Southern Medical University, Southern Medical University Shenzhen Hospital, Sun Yat-sen University, The Seventh Affiliated Hospital of Sun Yat-sen University, Xiamen University",False,False,https://pubmed.ncbi.nlm.nih.gov/39104171,
https://openalex.org/W4402896934,https://doi.org/10.1109/iset61814.2024.00049,A Virtual Reality Simulator for Learner Drivers to Prepare for Driving Test in Hong Kong,A Virtual Reality Simulator for Learner Drivers to Prepare for Driving Test in Hong Kong,2024,2024-07-29,en,article,proceedings-article,0,closed,,False,https://doi.org/10.1109/iset61814.2024.00049,,,,,,,,213,216,"Hugo Chi-Yat Chan, Jack Chung-Hing Koo, Jiaqi Liu, Lap-Kei Lee, Nga-In Wu, Tianyong Hao, Tigo Jiahang Shen, Yin-Chun Fung, Zhenguo Yang","Guangdong University of Technology, Hong Kong Polytechnic University, South China Normal University",False,False,,
https://openalex.org/W4402896863,https://doi.org/10.1109/iset61814.2024.00020,Modeling Behavior Change for Multi-model At-Risk Students Early Prediction,Modeling Behavior Change for Multi-model At-Risk Students Early Prediction,2024,2024-07-29,en,article,proceedings-article,0,closed,,False,https://doi.org/10.1109/iset61814.2024.00020,,,,,,,,54,58,"Daniel Lai, Jiabei Cheng, Jiannong Cao, Kai Cheung Franky Poon, Yu Yang, Zhen-Qun Yang",Hong Kong Polytechnic University,False,False,,
https://openalex.org/W4401068317,https://doi.org/10.3390/su16156482,Towards Passive Building Thermal Regulation: A State-of-the-Art Review on Recent Progress of PCM-Integrated Building Envelopes,Towards Passive Building Thermal Regulation: A State-of-the-Art Review on Recent Progress of PCM-Integrated Building Envelopes,2024,2024-07-29,en,review,journal-article,3,gold,https://doi.org/10.3390/su16156482,True,https://doi.org/10.3390/su16156482,,publishedVersion,,https://openalex.org/S10134376,Sustainability,16,15,6482,6482,"Gang Wang, Kai Jiao, Liang Zhao, Lin Lu","Hong Kong Polytechnic University, Sinopec (China)",False,False,,
https://openalex.org/W4401090523,https://doi.org/10.1111/inm.13398,Family Caregivers' Perceptions and Experiences of Supporting Older People to Cope With Loneliness: A Qualitative Interview Study,Family Caregivers' Perceptions and Experiences of Supporting Older People to Cope With Loneliness: A Qualitative Interview Study,2024,2024-07-29,en,article,journal-article,3,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/inm.13398,True,https://doi.org/10.1111/inm.13398,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/inm.13398,publishedVersion,cc-by,https://openalex.org/S175683280,International Journal of Mental Health Nursing,33,6,2284,2292,"Angela Yee Man Leung, Della Maneze, Eleanor Holroyd, Ivy Yan Zhao, K. M. Cheng","Auckland University of Technology, Hong Kong Polytechnic University, University of Wollongong",False,False,https://pubmed.ncbi.nlm.nih.gov/39073272,
https://openalex.org/W4401078411,https://doi.org/10.1186/s12966-024-01631-5,Revisiting the concept of bout: associations of moderate-to-vigorous physical activity sessions and non-sessions with mortality,Revisiting the concept of bout: associations of moderate-to-vigorous physical activity sessions and non-sessions with mortality,2024,2024-07-29,en,article,journal-article,2,gold,https://doi.org/10.1186/s12966-024-01631-5,True,https://doi.org/10.1186/s12966-024-01631-5,,publishedVersion,cc-by,https://openalex.org/S182748528,International Journal of Behavioral Nutrition and Physical Activity,21,1,,,"John R. Sirard, Lin Yang, Sharon M.H. Tsang, Siu Ngor Fu, Tongyu Ma, Ye Li","Hong Kong Polytechnic University, University of Massachusetts Amherst",False,False,https://pubmed.ncbi.nlm.nih.gov/39075398,
